Character,Category,Hash40,String,Specific (Done: 82.34%),General (Done: 57.75%),English (Done: 44.91%),Comments
Mythra,Ground Attacks,0x1003559f46,attack_100_start,,jab,Jab,
Mythra,Ground Attacks,0x99c52257e,attack_11,,jab,Jab,
Mythra,Ground Attacks,0x9055b74c4,attack_12,,jab,Jab,
Mythra,Ground Attacks,0x9725c4452,attack_13,,jab,Jab,
Mythra,Aerial Attacks,0xc33f869bc,attack_air_b,abair,bair,Back Air,
Mythra,Aerial Attacks,0xc3495ada5,attack_air_f,afair,fair,Forward Air,
Mythra,Aerial Attacks,0xdde67d935,attack_air_hi,auair,uair,Up Air,
Mythra,Aerial Attacks,0xd40042152,attack_air_lw,adair,dair,Down Air,
Mythra,Aerial Attacks,0xc3a4e2597,attack_air_n,,nair,Neutral Air,
Mythra,Ground Attacks,0xb6c751ced,attack_dash,,da,Dash Attack,
Mythra,Ground Attacks,0xacbfc42e6,attack_hi3,,utilt,Up Tilt,
Mythra,Ground Attacks,0xa5598d745,attack_hi4,,usmash,Up Smash,
Mythra,Ground Attacks,0xf5db36b5c,attack_hi4_hold,charge_usmash,usmash,Up Smash,
Mythra,Ground Attacks,0xa18b4d5e5,attack_lw3,,dtilt,Down Tilt,
Mythra,Ground Attacks,0xa86d04046,attack_lw4,,dsmash,Down Smash,
Mythra,Ground Attacks,0xfee188235,attack_lw4_hold,charge_dsmash,dsmash,Down Smash,
Mythra,Ground Attacks,0xb7dd72b57,attack_s3_s,fftilt,ftilt,Forward Tilt,
Mythra,Ground Attacks,0xea274b695,attack_s4_hold,charge_fsmash,fsmash,Forward Smash,
Mythra,Ground Attacks,0xb78983dd2,attack_s4_s,fsmash,fsmash,Forward Smash,
Mythra,Grabs,0x5c56b7b64,catch,,,Grab,
Mythra,Grabs,0xc0f9e0724,catch_attack,,,Grab,
Mythra,Grabs,0x97c7ceeb1,catch_cut,,grab_release,Grab Release,
Mythra,Grabs,0xae4c85cc1,catch_dash,,,Grab,
Mythra,Grabs,0xaeaab5d22,catch_pull,,,Grab,
Mythra,Grabs,0xa5f869486,catch_turn,,,Grab,
Mythra,Ledge,0x127aee8c0f,cliff_attack_quick,,,,
Mythra,Ledge,0xb99d9746c,cliff_catch,,,,
Mythra,Ledge,0xa7c8b8f5e,cliff_wait,,,,
Mythra,,0xd561376cb,clung_captain,,,,
Mythra,,0x19bf1101fc,clung_thrown_attack_diddy,,,,
Mythra,Disadvantage,0xc8956a9ee,damage_air_1,,hitstun,Hitstun,
Mythra,Disadvantage,0xc105ff854,damage_air_2,,hitstun,Hitstun,
Mythra,Disadvantage,0xc6758c8c2,damage_air_3,,hitstun,Hitstun,
Mythra,Disadvantage,0xb29add323,damage_elec,,hitstun,Hitstun,
Mythra,Disadvantage,0xdc8ca7173,damage_fly_hi,,hitstun,Hitstun,
Mythra,Disadvantage,0xd56a98914,damage_fly_lw,,hitstun,Hitstun,
Mythra,Disadvantage,0xcfb292648,damage_fly_n,,hitstun,Hitstun,
Mythra,Disadvantage,0xfd4ac733b,damage_fly_roll,,hitstun,Hitstun,
Mythra,Disadvantage,0xe08a589d4,damage_fly_top,,hitstun,Hitstun,
Mythra,Disadvantage,0xb7dc027b4,damage_hi_1,,hitstun,Hitstun,
Mythra,Disadvantage,0xbe4c9760e,damage_hi_2,,hitstun,Hitstun,
Mythra,Disadvantage,0xb93ce4698,damage_hi_3,,hitstun,Hitstun,
Mythra,Disadvantage,0xbe41a3e99,damage_lw_1,,hitstun,Hitstun,
Mythra,Disadvantage,0xb7d136f23,damage_lw_2,,hitstun,Hitstun,
Mythra,Disadvantage,0xb0a145fb5,damage_lw_3,,hitstun,Hitstun,
Mythra,Disadvantage,0xaef48d400,damage_n_1,,hitstun,Hitstun,
Mythra,Disadvantage,0xa764185ba,damage_n_2,,hitstun,Hitstun,
Mythra,Disadvantage,0xa0146b52c,damage_n_3,,hitstun,Hitstun,
Mythra,,0x49b6edd00,dash,,,,
Mythra,,0xd044e25e6,down_attack_d,,,,
Mythra,,0xd6efe0514,down_attack_u,,,,
Mythra,,0xcc24d7e43,down_bound_u,,,,
Mythra,,0x625e8b08e,escape,,,,
Mythra,,0xae47033ba,escape_air,,,,
Mythra,,0x1434b6ffab,escape_air_foresight,,,,
Mythra,,0x1060d3285b,escape_air_slide,,,,
Mythra,,0x1a9a986bc6,escape_air_slide_foresight,,,,
Mythra,,0x8b12770b1,escape_b,,,,
Mythra,,0x1205470751,escape_b_foresight,,,,
Mythra,,0x8b64ab4a8,escape_f,,,,
Mythra,,0x12b59e74d3,escape_f_foresight,,,,
Mythra,,0x109c79da18,escape_foresight,,,,
Mythra,,0x4fb50df0c,fall,,,,
Mythra,,0xb29e5172c,fall_aerial,,,,
Mythra,,0xba547290c,fall_damage,,,,
Mythra,,0xc016dd1c6,fall_special,,,,
Mythra,,0xc692cfb94,guard_damage,,,,
Mythra,,0x97ab1c684,guard_off,,,,
Mythra,,0x8da2dd4f9,guard_on,,,,
Mythra,,0xea8d09abb,item_light_get,,,,
Mythra,,0x1706090a36,item_light_throw_air_b4,,item,Item Throw,
Mythra,,0x128c67b93f,item_light_throw_f,,item,Item Throw,
Mythra,Movement,0xd0c1c4542,jump_aerial_b,,,,
Mythra,Movement,0xd0b71815b,jump_aerial_f,,,,
Mythra,Movement,0x62abde441,jump_b,,,,
Mythra,Movement,0xba358e95e,jump_b_mini,,,,
Mythra,Movement,0x62dd02058,jump_f,,,,
Mythra,Movement,0xb38c9ab48,jump_f_mini,,,,
Mythra,Movement,0xad160bda8,jump_squat,,,,
Mythra,,0xfefe225e5,just_shield_off,,,,
Mythra,Aerial Attacks,0xd5f9a4aee,landing_air_b,lbair,bair,Back Air,
Mythra,Aerial Attacks,0xd58f78ef7,landing_air_f,lfair,fair,Forward Air,
Mythra,Aerial Attacks,0xe5b6e8bce,landing_air_hi,luair,uair,Up Air,
Mythra,Aerial Attacks,0xec50d73a9,landing_air_lw,ldair,dair,Down Air,
Mythra,Aerial Attacks,0xd562c06c5,landing_air_n,lnair,nair,Neutral Air,
Mythra,,0x1447a7e8cc,landing_fall_special,,,,
Mythra,,0xdc81fdc09,landing_heavy,,,,
Mythra,,0xdd934faa1,landing_light,,,,
Mythra,Movement,0x7da900d48,ottotto,,teeter,Teeter,
Mythra,,0x4ce70d424,pass,,,,
Mythra,,0x776effdcf,passive,,,,
Mythra,,0x7dd8e0a3e,rebound,,,,
Mythra,,0x35076a4c0,run,,,,
Mythra,,0xb1a8c28e7,run_brake_r,skid,skid,Skid,
Mythra,,0x4fd3943f8,slip,,,,
Mythra,,0xbb893d249,slip_attack,,,,
Mythra,,0x93a974d80,slip_down,,,,
Mythra,Special Attacks,0xff4037c3f,special_air_hi1,,upb,Up Special,
Mythra,Special Attacks,0xf6d0a2d85,special_air_hi2,,upb,Up Special,
Mythra,Special Attacks,0x12eeb17698,special_air_hi_end,,upb,Up Special,
Mythra,Special Attacks,0x13e5efd33f,special_air_hi_jump,,upb,Up Special,
Mythra,Special Attacks,0x14dd899136,special_air_hi_start,,upb,Up Special,
Mythra,Special Attacks,0x11598e0d20,special_air_lw_in,,downb,Down Special,
Mythra,Special Attacks,0x1213e64345,special_air_lw_out,,downb,Down Special,
Mythra,Special Attacks,0xd483c0ed2,special_air_n,,,Neutral Special,
Mythra,Special Attacks,0xeeb496041,special_air_n1,,,Neutral Special,
Mythra,Special Attacks,0xe724031fb,special_air_n2,,,Neutral Special,
Mythra,Special Attacks,0xe0547016d,special_air_n3,,,Neutral Special,
Mythra,Special Attacks,0xe9b2394ce,special_air_n4,,,Neutral Special,
Mythra,Special Attacks,0x1244d4ffef,special_air_n_hold,,,Neutral Special,
Mythra,Special Attacks,0x1331f32137,special_air_n_start,,,Neutral Special,
Mythra,Special Attacks,0xd2b3a620b,special_air_s,,sideb,Side Special,
Mythra,Special Attacks,0x136de8f2d2,special_air_s_catch,,sideb,Side Special,
Mythra,Special Attacks,0x1158d0953d,special_air_s_end,,sideb,Side Special,
Mythra,Special Attacks,0x13da95c4e6,special_air_s_flick,,sideb,Side Special,
Mythra,Special Attacks,0x1337fadc39,special_air_s_start,,sideb,Side Special,
Mythra,Special Attacks,0xa28f17495,special_hi,,,Up Special,
Mythra,Special Attacks,0x105c3c1e76,special_hi_start,,,Up Special,
Mythra,Special Attacks,0xdb9e3ae09,special_lw_in,,,Down Special,
Mythra,Special Attacks,0xe51b4b68a,special_lw_out,,,Down Special,
Mythra,Special Attacks,0x915c5de42,special_n,,,Neutral Special,
Mythra,Special Attacks,0xa1b1b0ad5,special_n1,,,Neutral Special,
Mythra,Special Attacks,0xa82125b6f,special_n2,,,Neutral Special,
Mythra,Special Attacks,0xaf5156bf9,special_n3,,,Neutral Special,
Mythra,Special Attacks,0xa6b71fe5a,special_n4,,,Neutral Special,
Mythra,Special Attacks,0xe06860a20,special_n_hold,,,Neutral Special,
Mythra,Special Attacks,0xf3a6aace3,special_n_start,,,Neutral Special,
Mythra,Special Attacks,0x976c3b29b,special_s,,,Side Special,
Mythra,Special Attacks,0xf66717f06,special_s_catch,,,Side Special,
Mythra,Special Attacks,0xdb8bd3614,special_s_end,,,Side Special,
Mythra,Special Attacks,0xfd10c4932,special_s_flick,,,Side Special,
Mythra,Special Attacks,0xf3c6351ed,special_s_start,,,Side Special,
Mythra,,0x5d267ef83,squat,,,,
Mythra,,0x8d58dc131,squat_rv,,,,
Mythra,,0xaa60712ea,squat_wait,,,,
Mythra,Grabs,0x74e9acdb1,throw_b,bthrow,throw,Back Throw,
Mythra,Grabs,0x749f709a8,throw_f,fthrow,throw,Forward Throw,
Mythra,Grabs,0x8a0abc72c,throw_hi,uthrow,throw,Up Throw,
Mythra,Grabs,0x83ec83f4b,throw_lw,dthrow,throw,Down Throw,
Mythra,,0x885baf52e,thrown_f,,,,
Mythra,,0x93adf54a2,thrown_lw,,,,
Mythra,,0x420201547,turn,,,,
Mythra,,0x9e696ecad,turn_dash,,,,
Mythra,,0x8afd9b84f,turn_run,,,,
Mythra,,0xecbdbc635,turn_run_brake,skid,skid,Skid,
Mythra,,0x47dee83e5,wait,idle,idle,Idle,
Mythra,,0x60af60f0c,wait_4,idle,idle,Idle,
Mythra,,0x9fece0d5d,walk_fast,walk,walk,Walk,
Mythra,,0xb4fb275bd,walk_middle,walk,walk,Walk,
Mythra,,0x9eeaf3544,walk_slow,walk,walk,Walk,
Mythra,,0xbca3f3207,wall_damage,,,,
Ness,,0x112f7cb4d1,(unknown),,,,
Ness,,0xcff952a23,(unknown),,,,
Ness,,0xc3ce6adce,(unknown),,,,
Ness,,0x11fe34b412,(unknown),,,,
Ness,,0x11b11f4cb6,(unknown),,,,
Ness,,0x11c48e6de3,(unknown),,,,
Ness,,0x1237aa75f7,(unknown),,,,
Ness,,0xa72140950,(unknown),,,,
Ness,,0x882d73137,(unknown),,,,
Ness,,0x1117c77017,(unknown),,,,
Ness,,0xeeeb3d60d,(unknown),,,,
Ness,,0xb319a8b44,(unknown),,,,
Ness,,0xb95b751c9,(unknown),,,,
Ness,,0x1160574c75,(unknown),,,,
Ness,,0xb53156a7c,(unknown),,,,
Ness,,0x9863fc281,(unknown),,,,
Ness,,0xf1510b3ac,(unknown),,,,
Ness,,0xc95250ad1,(unknown),,,,
Ness,,0x9a4bcacc5,(unknown),,,,
Ness,,0xebd6af51d,(unknown),,,,
Ness,,0xbff07713b,(unknown),,,,
Ness,,0xf3d52f506,(unknown),,,,
Ness,,0xad467865a,(unknown),,,,
Ness,,0xca8fd5eb1,(unknown),,,,
Ness,,0xf3a3f311f,(unknown),,,,
Ness,,0x118b87d5b5,(unknown),,,,
Ness,,0xa881b3433,(unknown),,,,
Ness,,0x13bf0666ca,(unknown),,,,
Ness,,0x11128e840f,(unknown),,,,
Ness,Ground Attacks,0x99c52257e,attack_11,,jab,Jab,
Ness,Aerial Attacks,0xc33f869bc,attack_air_b,abair,bair,Back Air,
Ness,Aerial Attacks,0xc3495ada5,attack_air_f,afair,fair,Forward Air,
Ness,Aerial Attacks,0xdde67d935,attack_air_hi,auair,uair,Up Air,
Ness,Aerial Attacks,0xd40042152,attack_air_lw,adair,dair,Down Air,
Ness,Aerial Attacks,0xc3a4e2597,attack_air_n,,nair,Neutral Air,
Ness,Ground Attacks,0xb6c751ced,attack_dash,,da,Dash Attack,
Ness,Ground Attacks,0xacbfc42e6,attack_hi3,,utilt,Up Tilt,
Ness,Ground Attacks,0xa5598d745,attack_hi4,,usmash,Up Smash,
Ness,Ground Attacks,0xf5db36b5c,attack_hi4_hold,charge_usmash,usmash,Up Smash,
Ness,Ground Attacks,0xa18b4d5e5,attack_lw3,,dtilt,Down Tilt,
Ness,Ground Attacks,0xa86d04046,attack_lw4,,dsmash,Down Smash,
Ness,Ground Attacks,0xfee188235,attack_lw4_hold,charge_dsmash,dsmash,Down Smash,
Ness,Ground Attacks,0xcba28ee97,attack_s3_hi,uftilt,ftilt,Forward Tilt,
Ness,Ground Attacks,0xc244b16f0,attack_s3_lw,dftilt,ftilt,Forward Tilt,
Ness,Ground Attacks,0xb7dd72b57,attack_s3_s,fftilt,ftilt,Forward Tilt,
Ness,Ground Attacks,0xb78983dd2,attack_s4_s,fsmash,fsmash,Forward Smash,
Ness,Grabs,0x5c56b7b64,catch,,,Grab,
Ness,Grabs,0xc0f9e0724,catch_attack,,,Grab,
Ness,Grabs,0xae4c85cc1,catch_dash,,,Grab,
Ness,Grabs,0xaeaab5d22,catch_pull,,,Grab,
Ness,Grabs,0xa5f869486,catch_turn,,,Grab,
Ness,Ledge,0x127aee8c0f,cliff_attack_quick,,,,
Ness,Ledge,0xb99d9746c,cliff_catch,,,,
Ness,Ledge,0xa7c8b8f5e,cliff_wait,,,,
Ness,Disadvantage,0xc8956a9ee,damage_air_1,,hitstun,Hitstun,
Ness,Disadvantage,0xc105ff854,damage_air_2,,hitstun,Hitstun,
Ness,Disadvantage,0xc6758c8c2,damage_air_3,,hitstun,Hitstun,
Ness,Disadvantage,0xb29add323,damage_elec,,hitstun,Hitstun,
Ness,Disadvantage,0xdc8ca7173,damage_fly_hi,,hitstun,Hitstun,
Ness,Disadvantage,0xd56a98914,damage_fly_lw,,hitstun,Hitstun,
Ness,Disadvantage,0xcfb292648,damage_fly_n,,hitstun,Hitstun,
Ness,Disadvantage,0xfd4ac733b,damage_fly_roll,,hitstun,Hitstun,
Ness,Disadvantage,0xe08a589d4,damage_fly_top,,hitstun,Hitstun,
Ness,Disadvantage,0xb7dc027b4,damage_hi_1,,hitstun,Hitstun,
Ness,Disadvantage,0xbe4c9760e,damage_hi_2,,hitstun,Hitstun,
Ness,Disadvantage,0xb93ce4698,damage_hi_3,,hitstun,Hitstun,
Ness,Disadvantage,0xbe41a3e99,damage_lw_1,,hitstun,Hitstun,
Ness,Disadvantage,0xb7d136f23,damage_lw_2,,hitstun,Hitstun,
Ness,Disadvantage,0xb0a145fb5,damage_lw_3,,hitstun,Hitstun,
Ness,Disadvantage,0xaef48d400,damage_n_1,,hitstun,Hitstun,
Ness,Disadvantage,0xa764185ba,damage_n_2,,hitstun,Hitstun,
Ness,Disadvantage,0xa0146b52c,damage_n_3,,hitstun,Hitstun,
Ness,,0x49b6edd00,dash,,,,
Ness,,0xcc24d7e43,down_bound_u,,,,
Ness,,0x625e8b08e,escape,,,,
Ness,,0xae47033ba,escape_air,,,,
Ness,,0x1060d3285b,escape_air_slide,,,,
Ness,,0x8b12770b1,escape_b,,,,
Ness,,0x8b64ab4a8,escape_f,,,,
Ness,,0x4fb50df0c,fall,,,,
Ness,,0xb29e5172c,fall_aerial,,,,
Ness,,0xba547290c,fall_damage,,,,
Ness,,0xc016dd1c6,fall_special,,,,
Ness,,0xc692cfb94,guard_damage,,,,
Ness,,0x97ab1c684,guard_off,,,,
Ness,,0x8da2dd4f9,guard_on,,,,
Ness,Movement,0xd0c1c4542,jump_aerial_b,,,,
Ness,Movement,0xd0b71815b,jump_aerial_f,,,,
Ness,Movement,0x62abde441,jump_b,,,,
Ness,Movement,0xba358e95e,jump_b_mini,,,,
Ness,Movement,0x62dd02058,jump_f,,,,
Ness,Movement,0xb38c9ab48,jump_f_mini,,,,
Ness,Movement,0xad160bda8,jump_squat,,,,
Ness,,0xfefe225e5,just_shield_off,,,,
Ness,Aerial Attacks,0xd5f9a4aee,landing_air_b,lbair,bair,Back Air,
Ness,Aerial Attacks,0xd58f78ef7,landing_air_f,lfair,fair,Forward Air,
Ness,Aerial Attacks,0xe5b6e8bce,landing_air_hi,luair,uair,Up Air,
Ness,Aerial Attacks,0xec50d73a9,landing_air_lw,ldair,dair,Down Air,
Ness,Aerial Attacks,0xd562c06c5,landing_air_n,lnair,nair,Neutral Air,
Ness,,0x1447a7e8cc,landing_fall_special,,,,
Ness,,0xdc81fdc09,landing_heavy,,,,
Ness,,0xdd934faa1,landing_light,,,,
Ness,Movement,0x7da900d48,ottotto,,teeter,Teeter,
Ness,,0x4ce70d424,pass,,,,
Ness,,0x776effdcf,passive,,,,
Ness,,0x7dd8e0a3e,rebound,,,,
Ness,,0x35076a4c0,run,,,,
Ness,,0xbe0831584,run_brake_l,skid,skid,Skid,
Ness,,0xb1a8c28e7,run_brake_r,skid,skid,Skid,
Ness,Special Attacks,0xed8a31e01,special_air_hi,,upb,Up Special,
Ness,Special Attacks,0x12eeb17698,special_air_hi_end,,upb,Up Special,
Ness,Special Attacks,0x135d96d82e,special_air_hi_hold,,upb,Up Special,
Ness,Special Attacks,0x16278a9fe1,special_air_hi_reflect,,upb,Up Special,
Ness,Special Attacks,0x14dd899136,special_air_hi_start,,upb,Up Special,
Ness,Special Attacks,0x12aaf01d6d,special_air_lw_end,,downb,Down Special,
Ness,Special Attacks,0x12f0de089d,special_air_lw_hit,,downb,Down Special,
Ness,Special Attacks,0x1390059fd6,special_air_lw_hold,,downb,Down Special,
Ness,Special Attacks,0x146e22785f,special_air_lw_start,,downb,Down Special,
Ness,Special Attacks,0x1203c0fb27,special_air_n_fire,,,Neutral Special,
Ness,Special Attacks,0x1244d4ffef,special_air_n_hold,,,Neutral Special,
Ness,Special Attacks,0x1331f32137,special_air_n_start,,,Neutral Special,
Ness,Special Attacks,0xd2b3a620b,special_air_s,,sideb,Side Special,
Ness,Special Attacks,0xeace38357,special_hi_end,,,Up Special,
Ness,Special Attacks,0xf560f55fa,special_hi_hold,,,Up Special,
Ness,Special Attacks,0x105c3c1e76,special_hi_start,,,Up Special,
Ness,Special Attacks,0xee8a2e8a2,special_lw_end,,,Down Special,
Ness,Special Attacks,0xe41920ee8,special_n_fire,,,Neutral Special,
Ness,Special Attacks,0x976c3b29b,special_s,,,Side Special,
Ness,,0x5d267ef83,squat,,,,
Ness,,0x8d58dc131,squat_rv,,,,
Ness,,0xaa60712ea,squat_wait,,,,
Ness,Grabs,0x74e9acdb1,throw_b,bthrow,throw,Back Throw,
Ness,Grabs,0x749f709a8,throw_f,fthrow,throw,Forward Throw,
Ness,Grabs,0x8a0abc72c,throw_hi,uthrow,throw,Up Throw,
Ness,Grabs,0x83ec83f4b,throw_lw,dthrow,throw,Down Throw,
Ness,,0x93adf54a2,thrown_lw,,,,
Ness,,0x420201547,turn,,,,
Ness,,0x9e696ecad,turn_dash,,,,
Ness,,0x8afd9b84f,turn_run,,,,
Ness,,0xecbdbc635,turn_run_brake,skid,skid,Skid,
Ness,,0x47dee83e5,wait,idle,idle,Idle,
Ness,,0x6e395aa39,wait_2,idle,idle,Idle,
Ness,,0x694929aaf,wait_3,idle,idle,Idle,
Ness,,0x9fece0d5d,walk_fast,walk,walk,Walk,
Ness,,0xb4fb275bd,walk_middle,walk,walk,Walk,
Ness,,0x9eeaf3544,walk_slow,walk,walk,Walk,
Ness,,0xbca3f3207,wall_damage,,,,
Pac-Man,,0x1237aa75f7,(unknown),,,,
Pac-Man,,0xc8a426770,(unknown),,,,
Pac-Man,,0x11b11f4cb6,(unknown),,,,
Pac-Man,,0x1160574c75,(unknown),,,,
Pac-Man,,0x11fe34b412,(unknown),,,,
Pac-Man,,0x112f7cb4d1,(unknown),,,,
Pac-Man,,0xf3a3f311f,(unknown),,,,
Pac-Man,,0xc158f6721,(unknown),,,,
Pac-Man,,0x11128e840f,(unknown),,,,
Pac-Man,,0xf3d52f506,(unknown),,,,
Pac-Man,,0x11c48e6de3,(unknown),,,,
Pac-Man,,0xa72140950,(unknown),,,,
Pac-Man,,0x118b87d5b5,(unknown),,,,
Pac-Man,,0x882d73137,(unknown),,,,
Pac-Man,,0x13bf0666ca,(unknown),,,,
Pac-Man,Ground Attacks,0x99c52257e,attack_11,,jab,Jab,
Pac-Man,Ground Attacks,0x9055b74c4,attack_12,,jab,Jab,
Pac-Man,Ground Attacks,0x9725c4452,attack_13,,jab,Jab,
Pac-Man,Aerial Attacks,0xc33f869bc,attack_air_b,abair,bair,Back Air,
Pac-Man,Aerial Attacks,0xc3495ada5,attack_air_f,afair,fair,Forward Air,
Pac-Man,Aerial Attacks,0xdde67d935,attack_air_hi,auair,uair,Up Air,
Pac-Man,Aerial Attacks,0xd40042152,attack_air_lw,adair,dair,Down Air,
Pac-Man,Aerial Attacks,0xc3a4e2597,attack_air_n,,nair,Neutral Air,
Pac-Man,Ground Attacks,0xb6c751ced,attack_dash,,da,Dash Attack,
Pac-Man,Ground Attacks,0xacbfc42e6,attack_hi3,,utilt,Up Tilt,
Pac-Man,Ground Attacks,0xa5598d745,attack_hi4,,usmash,Up Smash,
Pac-Man,Ground Attacks,0xa86d04046,attack_lw4,,dsmash,Down Smash,
Pac-Man,Ground Attacks,0xfee188235,attack_lw4_hold,charge_dsmash,dsmash,Down Smash,
Pac-Man,Ground Attacks,0xb78983dd2,attack_s4_s,fsmash,fsmash,Forward Smash,
Pac-Man,Grabs,0x5c56b7b64,catch,,,Grab,
Pac-Man,Grabs,0xc0f9e0724,catch_attack,,,Grab,
Pac-Man,Grabs,0xae4c85cc1,catch_dash,,,Grab,
Pac-Man,Grabs,0xaeaab5d22,catch_pull,,,Grab,
Pac-Man,Ledge,0x127aee8c0f,cliff_attack_quick,,,,
Pac-Man,Ledge,0xb99d9746c,cliff_catch,,,,
Pac-Man,Ledge,0xa7c8b8f5e,cliff_wait,,,,
Pac-Man,Disadvantage,0xc8956a9ee,damage_air_1,,hitstun,Hitstun,
Pac-Man,Disadvantage,0xc105ff854,damage_air_2,,hitstun,Hitstun,
Pac-Man,Disadvantage,0xc6758c8c2,damage_air_3,,hitstun,Hitstun,
Pac-Man,Disadvantage,0xb29add323,damage_elec,,hitstun,Hitstun,
Pac-Man,Disadvantage,0xdc8ca7173,damage_fly_hi,,hitstun,Hitstun,
Pac-Man,Disadvantage,0xd56a98914,damage_fly_lw,,hitstun,Hitstun,
Pac-Man,Disadvantage,0xcfb292648,damage_fly_n,,hitstun,Hitstun,
Pac-Man,Disadvantage,0xfd4ac733b,damage_fly_roll,,hitstun,Hitstun,
Pac-Man,Disadvantage,0xe08a589d4,damage_fly_top,,hitstun,Hitstun,
Pac-Man,Disadvantage,0xbe4c9760e,damage_hi_2,,hitstun,Hitstun,
Pac-Man,Disadvantage,0xb93ce4698,damage_hi_3,,hitstun,Hitstun,
Pac-Man,Disadvantage,0xb0a145fb5,damage_lw_3,,hitstun,Hitstun,
Pac-Man,Disadvantage,0xaef48d400,damage_n_1,,hitstun,Hitstun,
Pac-Man,Disadvantage,0xa764185ba,damage_n_2,,hitstun,Hitstun,
Pac-Man,Disadvantage,0xa0146b52c,damage_n_3,,hitstun,Hitstun,
Pac-Man,,0x49b6edd00,dash,,,,
Pac-Man,,0x625e8b08e,escape,,,,
Pac-Man,,0xae47033ba,escape_air,,,,
Pac-Man,,0x1060d3285b,escape_air_slide,,,,
Pac-Man,,0x8b12770b1,escape_b,,,,
Pac-Man,,0x8b64ab4a8,escape_f,,,,
Pac-Man,,0x4fb50df0c,fall,,,,
Pac-Man,,0xb29e5172c,fall_aerial,,,,
Pac-Man,,0xba547290c,fall_damage,,,,
Pac-Man,,0xc016dd1c6,fall_special,,,,
Pac-Man,,0xc692cfb94,guard_damage,,,,
Pac-Man,,0x97ab1c684,guard_off,,,,
Pac-Man,,0x8da2dd4f9,guard_on,,,,
Pac-Man,Movement,0xd0c1c4542,jump_aerial_b,,,,
Pac-Man,Movement,0xd0b71815b,jump_aerial_f,,,,
Pac-Man,Movement,0x62abde441,jump_b,,,,
Pac-Man,Movement,0xba358e95e,jump_b_mini,,,,
Pac-Man,Movement,0x62dd02058,jump_f,,,,
Pac-Man,Movement,0xb38c9ab48,jump_f_mini,,,,
Pac-Man,Movement,0xad160bda8,jump_squat,,,,
Pac-Man,,0xfefe225e5,just_shield_off,,,,
Pac-Man,Aerial Attacks,0xd5f9a4aee,landing_air_b,lbair,bair,Back Air,
Pac-Man,Aerial Attacks,0xd58f78ef7,landing_air_f,lfair,fair,Forward Air,
Pac-Man,Aerial Attacks,0xe5b6e8bce,landing_air_hi,luair,uair,Up Air,
Pac-Man,Aerial Attacks,0xec50d73a9,landing_air_lw,ldair,dair,Down Air,
Pac-Man,Aerial Attacks,0xd562c06c5,landing_air_n,lnair,nair,Neutral Air,
Pac-Man,,0x1447a7e8cc,landing_fall_special,,,,
Pac-Man,,0xdc81fdc09,landing_heavy,,,,
Pac-Man,,0xdd934faa1,landing_light,,,,
Pac-Man,,0x4ce70d424,pass,,,,
Pac-Man,,0x776effdcf,passive,,,,
Pac-Man,,0x35076a4c0,run,,,,
Pac-Man,,0xbe0831584,run_brake_l,skid,skid,Skid,
Pac-Man,,0xb1a8c28e7,run_brake_r,skid,skid,Skid,
Pac-Man,Special Attacks,0x12eeb17698,special_air_hi_end,,upb,Up Special,
Pac-Man,Special Attacks,0x13e303c8c7,special_air_hi_loop,,upb,Up Special,
Pac-Man,Special Attacks,0x14dd899136,special_air_hi_start,,upb,Up Special,
Pac-Man,Special Attacks,0xe46c0e666,special_air_lw,,downb,Down Special,
Pac-Man,Special Attacks,0x16e57c6bf0,special_air_lw_failure,,downb,Down Special,
Pac-Man,Special Attacks,0xd483c0ed2,special_air_n,,,Neutral Special,
Pac-Man,Special Attacks,0x13dece8806,special_air_n_shoot,,,Neutral Special,
Pac-Man,Special Attacks,0x124509fe43,special_air_s_loop,,sideb,Side Special,
Pac-Man,Special Attacks,0x148534aa3f,special_air_s_return,,sideb,Side Special,
Pac-Man,Special Attacks,0x1337fadc39,special_air_s_start,,sideb,Side Special,
Pac-Man,Special Attacks,0xab6928cf2,special_lw,,,Down Special,
Pac-Man,Special Attacks,0x1268023bf1,special_lw_failure,,,Down Special,
Pac-Man,Special Attacks,0x915c5de42,special_n,,,Neutral Special,
Pac-Man,Special Attacks,0x1012b7fbf8,special_n_cancel,,,Neutral Special,
Pac-Man,Special Attacks,0xe06860a20,special_n_hold,,,Neutral Special,
Pac-Man,Special Attacks,0xfd55705d2,special_n_shoot,,,Neutral Special,
Pac-Man,Special Attacks,0x10e348e450,special_s_change,,,Side Special,
Pac-Man,Special Attacks,0xe3d6acb62,special_s_dash,,,Side Special,
Pac-Man,Special Attacks,0xe493a211a,special_s_move,,,Side Special,
Pac-Man,Special Attacks,0x100481257f,special_s_return,,,Side Special,
Pac-Man,,0x5d267ef83,squat,,,,
Pac-Man,,0x8d58dc131,squat_rv,,,,
Pac-Man,,0xaa60712ea,squat_wait,,,,
Pac-Man,Grabs,0x74e9acdb1,throw_b,bthrow,throw,Back Throw,
Pac-Man,Grabs,0x749f709a8,throw_f,fthrow,throw,Forward Throw,
Pac-Man,Grabs,0x8a0abc72c,throw_hi,uthrow,throw,Up Throw,
Pac-Man,Grabs,0x83ec83f4b,throw_lw,dthrow,throw,Down Throw,
Pac-Man,,0x885baf52e,thrown_f,,,,
Pac-Man,,0x93adf54a2,thrown_lw,,,,
